year,age,sex,dimd,pop_size
2002,53,women,4,30916
2002,53,women,5,32718
2002,53,women,6,34769
2002,53,women,7,36486
2002,53,women,8,36854
2002,53,women,9,37866
2002,53,women,10 least deprived,39236
2002,54,men,1 most deprived,27894
2002,54,men,2,27673
2002,54,men,3,29282
2002,54,men,4,32337
2002,54,men,5,34872
2002,54,men,6,37061
2002,54,men,7,38418
2002,54,men,8,39082
2002,54,men,9,39885
2002,54,men,10 least deprived,41770
2002,54,women,1 most deprived,27294
2002,54,women,2,27618
2002,54,women,3,29905
2002,54,women,4,32950
2002,54,women,5,35389
2002,54,women,6,37794
2002,54,women,7,39779
2002,54,women,8,40189
2002,54,women,9,41339
2002,54,women,10 least deprived,42572
2002,55,men,1 most deprived,28662
2002,55,men,2,29006
2002,55,men,3,31167
2002,55,men,4,33860
2002,55,men,5,37201
2002,55,men,6,38977
2002,55,men,7,41087
2002,55,men,8,41747
2002,55,men,9,42858
2002,55,men,10 least deprived,44356
2002,55,women,1 most deprived,28078
2002,55,women,2,29257
2002,55,women,3,31088
2002,55,women,4,34416
2002,55,women,5,37885
2002,55,women,6,39921
2002,55,women,7,41904
2002,55,women,8,43092
2002,55,women,9,43792
2002,55,women,10 least deprived,45345
2002,56,men,1 most deprived,23459
2002,56,men,2,23492
2002,56,men,3,24979
2002,56,men,4,27574
2002,56,men,5,29787
2002,56,men,6,31627
2002,56,men,7,33642
2002,56,men,8,33830
2002,56,men,9,34400
2002,56,men,10 least deprived,35596
2002,56,women,1 most deprived,23452
2002,56,women,2,23882
2002,56,women,3,25937
2002,56,women,4,28396
2002,56,women,5,30786
2002,56,women,6,32604
2002,56,women,7,34023
2002,56,women,8,34367
2002,56,women,9,35033
2002,56,women,10 least deprived,36117
2002,57,men,1 most deprived,22789
2002,57,men,2,22664
2002,57,men,3,24490
2002,57,men,4,26956
2002,57,men,5,29536
2002,57,men,6,31109
2002,57,men,7,32346
2002,57,men,8,32897
2002,57,men,9,33714
2002,57,men,10 least deprived,34977
2002,57,women,1 most deprived,22520
2002,57,women,2,23547
2002,57,women,3,24824
2002,57,women,4,27675
2002,57,women,5,30258
2002,57,women,6,32162
2002,57,women,7,33005
2002,57,women,8,33939
2002,57,women,9,34492
2002,57,women,10 least deprived,35167
2002,58,men,1 most deprived,22369
2002,58,men,2,21864
2002,58,men,3,23883
2002,58,men,4,26398
2002,58,men,5,28841
2002,58,men,6,30401
2002,58,men,7,31932
2002,58,men,8,32230
2002,58,men,9,33303
2002,58,men,10 least deprived,34060
2002,58,women,1 most deprived,22103
2002,58,women,2,22962
2002,58,women,3,24471
2002,58,women,4,26893
2002,58,women,5,29385
2002,58,women,6,31197
2002,58,women,7,32562
2002,58,women,8,33008
2002,58,women,9,33923
2002,58,women,10 least deprived,34436
2002,59,men,1 most deprived,21871
2002,59,men,2,21706
2002,59,men,3,22942
2002,59,men,4,25506
2002,59,men,5,27816
2002,59,men,6,29296
2002,59,men,7,30061
2002,59,men,8,30243
2002,59,men,9,30753
2002,59,men,10 least deprived,31250
2002,59,women,1 most deprived,22258
2002,59,women,2,22687
2002,59,women,3,23579
2002,59,women,4,25799
2002,59,women,5,28331
2002,59,women,6,29721
2002,59,women,7,30973
2002,59,women,8,30916
2002,59,women,9,31533
2002,59,women,10 least deprived,31759
2002,60,men,1 most deprived,20617
2002,60,men,2,20304
2002,60,men,3,20922
2002,60,men,4,22965
2002,60,men,5,24578
2002,60,men,6,26086
2002,60,men,7,26854
2002,60,men,8,26954
2002,60,men,9,26965
2002,60,men,10 least deprived,26989
2002,60,women,1 most deprived,21045
2002,60,women,2,21219
2002,60,women,3,22040
2002,60,women,4,23933
2002,60,women,5,25589
2002,60,women,6,26777
2002,60,women,7,27807
2002,60,women,8,27660
2002,60,women,9,27491
2002,60,women,10 least deprived,27267
2002,61,men,1 most deprived,20250
2002,61,men,2,19621
2002,61,men,3,20089
2002,61,men,4,21843
2002,61,men,5,23334
2002,61,men,6,23848
2002,61,men,7,24569
2002,61,men,8,24597
2002,61,men,9,24433
2002,61,men,10 least deprived,24368
2002,61,women,1 most deprived,20771
2002,61,women,2,20434
2002,61,women,3,20878
2002,61,women,4,22672
2002,61,women,5,24080
2002,61,women,6,24794
2002,61,women,7,25455
2002,61,women,8,25444
2002,61,women,9,25303
2002,61,women,10 least deprived,25355
2002,62,men,1 most deprived,21364
2002,62,men,2,20413
2002,62,men,3,21050
2002,62,men,4,22627
2002,62,men,5,24062
2002,62,men,6,24909
2002,62,men,7,25248
2002,62,men,8,25536
2002,62,men,9,25495
2002,62,men,10 least deprived,25484
2002,62,women,1 most deprived,21793
2002,62,women,2,21518
2002,62,women,3,22248
2002,62,women,4,23251
2002,62,women,5,25207
2002,62,women,6,25815
2002,62,women,7,26674
2002,62,women,8,26138
2002,62,women,9,26427
2002,62,women,10 least deprived,26613
2002,63,men,1 most deprived,21164
2002,63,men,2,20347
2002,63,men,3,21166
2002,63,men,4,22448
2002,63,men,5,23917
2002,63,men,6,24953
2002,63,men,7,25761
2002,63,men,8,25207
2002,63,men,9,25567
2002,63,men,10 least deprived,25675
2002,63,women,1 most deprived,21999
2002,63,women,2,21695
2002,63,women,3,22111
2002,63,women,4,23488
2002,63,women,5,25108
2002,63,women,6,25922
2002,63,women,7,26426
2002,63,women,8,26292
2002,63,women,9,26702
2002,63,women,10 least deprived,26803
2002,64,men,1 most deprived,21317
2002,64,men,2,20115
2002,64,men,3,20761
2002,64,men,4,22412
2002,64,men,5,23735
2002,64,men,6,24790
2002,64,men,7,25449
2002,64,men,8,24762
2002,64,men,9,25133
2002,64,men,10 least deprived,25197
2002,64,women,1 most deprived,21907
2002,64,women,2,21263
2002,64,women,3,22078
2002,64,women,4,23069
2002,64,women,5,25070
2002,64,women,6,25339
2002,64,women,7,26193
2002,64,women,8,25915
2002,64,women,9,26286
2002,64,women,10 least deprived,26233
2002,65,men,1 most deprived,20659
2002,65,men,2,19613
2002,65,men,3,20094
2002,65,men,4,21661
2002,65,men,5,23009
2002,65,men,6,24184
2002,65,men,7,24193
2002,65,men,8,24132
2002,65,men,9,24429
2002,65,men,10 least deprived,24151
2002,65,women,1 most deprived,21525
2002,65,women,2,20907
2002,65,women,3,21624
2002,65,women,4,22541
2002,65,women,5,24106
2002,65,women,6,24769
2002,65,women,7,25542
2002,65,women,8,25483
2002,65,women,9,25582
2002,65,women,10 least deprived,25538
2002,66,men,1 most deprived,19858
2002,66,men,2,18755
2002,66,men,3,19324
2002,66,men,4,20547
2002,66,men,5,22148
2002,66,men,6,23067
2002,66,men,7,23507
2002,66,men,8,23417
2002,66,men,9,23537
2002,66,men,10 least deprived,23487
2002,66,women,1 most deprived,21149
2002,66,women,2,20460
2002,66,women,3,20824
2002,66,women,4,22301
2002,66,women,5,23738
2002,66,women,6,24376
2002,66,women,7,24503
2002,66,women,8,24593
2002,66,women,9,24599
2002,66,women,10 least deprived,25017
2002,67,men,1 most deprived,19075
2002,67,men,2,18188
2002,67,men,3,18667
2002,67,men,4,20010
2002,67,men,5,21300
2002,67,men,6,22151
2002,67,men,7,22551
2002,67,men,8,22331
2002,67,men,9,22747
2002,67,men,10 least deprived,22753
2002,67,women,1 most deprived,20395
2002,67,women,2,20016
2002,67,women,3,20630
2002,67,women,4,21641
2002,67,women,5,22809
2002,67,women,6,23757
2002,67,women,7,24156
2002,67,women,8,23487
2002,67,women,9,23784
2002,67,women,10 least deprived,24165
2002,68,men,1 most deprived,17787
2002,68,men,2,17257
2002,68,men,3,17862
2002,68,men,4,18963
2002,68,men,5,20370
2002,68,men,6,20854
2002,68,men,7,21413
2002,68,men,8,21440
2002,68,men,9,21345
2002,68,men,10 least deprived,21564
2002,68,women,1 most deprived,19891
2002,68,women,2,19429
2002,68,women,3,19941
2002,68,women,4,20951
2002,68,women,5,22307
2002,68,women,6,22626
2002,68,women,7,22986
2002,68,women,8,22739
2002,68,women,9,22919
2002,68,women,10 least deprived,22810
2002,69,men,1 most deprived,17645
2002,69,men,2,16953
2002,69,men,3,17246
2002,69,men,4,18673
2002,69,men,5,19735
2002,69,men,6,20658
2002,69,men,7,20984
2002,69,men,8,20865
2002,69,men,9,20885
2002,69,men,10 least deprived,21198
2002,69,women,1 most deprived,19738
2002,69,women,2,19551
2002,69,women,3,20280
2002,69,women,4,21114
2002,69,women,5,22311
2002,69,women,6,22638
2002,69,women,7,23148
2002,69,women,8,22519
2002,69,women,9,22425
2002,69,women,10 least deprived,22450
2002,70,men,1 most deprived,17340
2002,70,men,2,16643
2002,70,men,3,17161
2002,70,men,4,18676
2002,70,men,5,20037
2002,70,men,6,20641
2002,70,men,7,20886
2002,70,men,8,20378
2002,70,men,9,20885
2002,70,men,10 least deprived,20532
2002,70,women,1 most deprived,20152
2002,70,women,2,19918
2002,70,women,3,20347
2002,70,women,4,21251
2002,70,women,5,22516
2002,70,women,6,22746
2002,70,women,7,23089
2002,70,women,8,22529
2002,70,women,9,22730
2002,70,women,10 least deprived,22318
2002,71,men,1 most deprived,16956
2002,71,men,2,16439
2002,71,men,3,17190
2002,71,men,4,18036
2002,71,men,5,19324
2002,71,men,6,19990
2002,71,men,7,20291
2002,71,men,8,20188
2002,71,men,9,20184
2002,71,men,10 least deprived,20235
2002,71,women,1 most deprived,20276
2002,71,women,2,20508
2002,71,women,3,20809
2002,71,women,4,21818
2002,71,women,5,22427
2002,71,women,6,22973
2002,71,women,7,23169
2002,71,women,8,22178
2002,71,women,9,22746
2002,71,women,10 least deprived,22471
2002,72,men,1 most deprived,16305
2002,72,men,2,15871
2002,72,men,3,16375
2002,72,men,4,17391
2002,72,men,5,18498
2002,72,men,6,19145
2002,72,men,7,19177
2002,72,men,8,19062
2002,72,men,9,19303
2002,72,men,10 least deprived,19168
2002,72,women,1 most deprived,20241
2002,72,women,2,20034
2002,72,women,3,20333
2002,72,women,4,21326
2002,72,women,5,22060
2002,72,women,6,22321
2002,72,women,7,22640
2002,72,women,8,22370
2002,72,women,9,21983
2002,72,women,10 least deprived,21797
2002,73,men,1 most deprived,15204
2002,73,men,2,14846
2002,73,men,3,15505
2002,73,men,4,16611
2002,73,men,5,17431
2002,73,men,6,18269
2002,73,men,7,18333
2002,73,men,8,17733
2002,73,men,9,18334
2002,73,men,10 least deprived,18194
2002,73,women,1 most deprived,19191
2002,73,women,2,19465
2002,73,women,3,20196
2002,73,women,4,20650
2002,73,women,5,21348
2002,73,women,6,21764
2002,73,women,7,21457
2002,73,women,8,21399
2002,73,women,9,21213
2002,73,women,10 least deprived,20876
2002,74,men,1 most deprived,14334
2002,74,men,2,14207
2002,74,men,3,14801
2002,74,men,4,15622
2002,74,men,5,16548
2002,74,men,6,17083
2002,74,men,7,17541
2002,74,men,8,16937
2002,74,men,9,16852
2002,74,men,10 least deprived,16948
2002,74,women,1 most deprived,18885
2002,74,women,2,18870
2002,74,women,3,19032
2002,74,women,4,20020
2002,74,women,5,20471
2002,74,women,6,20945
2002,74,women,7,20790
2002,74,women,8,20254
2002,74,women,9,20257
2002,74,women,10 least deprived,19799
2002,75,men,1 most deprived,14142
2002,75,men,2,14346
2002,75,men,3,14266
2002,75,men,4,15089
2002,75,men,5,15881
2002,75,men,6,16457
2002,75,men,7,16447
2002,75,men,8,16053
2002,75,men,9,16345
2002,75,men,10 least deprived,16179
2002,75,women,1 most deprived,18934
2002,75,women,2,18877
2002,75,women,3,18947
2002,75,women,4,19878
2002,75,women,5,20665
2002,75,women,6,20490
2002,75,women,7,20269
2002,75,women,8,19928
2002,75,women,9,19872
2002,75,women,10 least deprived,19100
2002,76,men,1 most deprived,13292
2002,76,men,2,13341
2002,76,men,3,13452
2002,76,men,4,14509
2002,76,men,5,15305
2002,76,men,6,15550
2002,76,men,7,15694
2002,76,men,8,15170
2002,76,men,9,15441
2002,76,men,10 least deprived,15342
2002,76,women,1 most deprived,18586
2002,76,women,2,18859
2002,76,women,3,18895
2002,76,women,4,19581
2002,76,women,5,20012
2002,76,women,6,20175
2002,76,women,7,19873
2002,76,women,8,19511
2002,76,women,9,19235
2002,76,women,10 least deprived,18370
2002,77,men,1 most deprived,12267
2002,77,men,2,12380
2002,77,men,3,12778
2002,77,men,4,13433
2002,77,men,5,14171
2002,77,men,6,14455
2002,77,men,7,14547
2002,77,men,8,14119
2002,77,men,9,14462
2002,77,men,10 least deprived,14212
2002,77,women,1 most deprived,17869
2002,77,women,2,18132
2002,77,women,3,18611
2002,77,women,4,19090
2002,77,women,5,19705
2002,77,women,6,19523
2002,77,women,7,19147
2002,77,women,8,18733
2002,77,women,9,18388
2002,77,women,10 least deprived,17878
2002,78,men,1 most deprived,11463
2002,78,men,2,11352
2002,78,men,3,12219
2002,78,men,4,12770
2002,78,men,5,13116
2002,78,men,6,13602
2002,78,men,7,13483
2002,78,men,8,13231
2002,78,men,9,13423
2002,78,men,10 least deprived,13095
2002,78,women,1 most deprived,17484
2002,78,women,2,17553
2002,78,women,3,18084
2002,78,women,4,18519
2002,78,women,5,19147
2002,78,women,6,18919
2002,78,women,7,18919
2002,78,women,8,18117
2002,78,women,9,18286
2002,78,women,10 least deprived,17167
2002,79,men,1 most deprived,10597
2002,79,men,2,11029
2002,79,men,3,11262
2002,79,men,4,11734
2002,79,men,5,12299
2002,79,men,6,12562
2002,79,men,7,12668
2002,79,men,8,12395
2002,79,men,9,12241
2002,79,men,10 least deprived,12314
2002,79,women,1 most deprived,16726
2002,79,women,2,17162
2002,79,women,3,17277
2002,79,women,4,18293
2002,79,women,5,18950
2002,79,women,6,18763
2002,79,women,7,18321
2002,79,women,8,17568
2002,79,women,9,17649
2002,79,women,10 least deprived,16818
2002,80,men,1 most deprived,10122
2002,80,men,2,10803
2002,80,men,3,10966
2002,80,men,4,11306
2002,80,men,5,12012
2002,80,men,6,12140
2002,80,men,7,12340
2002,80,men,8,11737
2002,80,men,9,11597
2002,80,men,10 least deprived,11324
2002,80,women,1 most deprived,17356
2002,80,women,2,17321
2002,80,women,3,17967
2002,80,women,4,18072
2002,80,women,5,18780
2002,80,women,6,18650
2002,80,women,7,18668
2002,80,women,8,17659
2002,80,women,9,17281
2002,80,women,10 least deprived,16153
2002,81,men,1 most deprived,9597
2002,81,men,2,9800
2002,81,men,3,10115
2002,81,men,4,10956
2002,81,men,5,11555
2002,81,men,6,11717
2002,81,men,7,11548
2002,81,men,8,11281
2002,81,men,9,11437
2002,81,men,10 least deprived,11162
2002,81,women,1 most deprived,16905
2002,81,women,2,17403
2002,81,women,3,17561
2002,81,women,4,18436
2002,81,women,5,19207
2002,81,women,6,18852
2002,81,women,7,18694
2002,81,women,8,17953
2002,81,women,9,17450
2002,81,women,10 least deprived,16356
2002,82,men,1 most deprived,8622
2002,82,men,2,9329
2002,82,men,3,9582
2002,82,men,4,9947
2002,82,men,5,10380
2002,82,men,6,10360
2002,82,men,7,10664
2002,82,men,8,10096
2002,82,men,9,10059
2002,82,men,10 least deprived,9781
2002,82,women,1 most deprived,16245
2002,82,women,2,16336
2002,82,women,3,16879
2002,82,women,4,17294
2002,82,women,5,17897
2002,82,women,6,17373
2002,82,women,7,17241
2002,82,women,8,16186
2002,82,women,9,16042
2002,82,women,10 least deprived,14717
2002,83,men,1 most deprived,6017
2002,83,men,2,6034
2002,83,men,3,6334
2002,83,men,4,6654
2002,83,men,5,7219
2002,83,men,6,7143
2002,83,men,7,7242
2002,83,men,8,6865
2002,83,men,9,6808
2002,83,men,10 least deprived,6475
2002,83,women,1 most deprived,11395
2002,83,women,2,11658
2002,83,women,3,11658
2002,83,women,4,12172
2002,83,women,5,12585
2002,83,women,6,12537
2002,83,women,7,12540
2002,83,women,8,11881
2002,83,women,9,11455
2002,83,women,10 least deprived,10511
2002,84,men,1 most deprived,4516
2002,84,men,2,4498
2002,84,men,3,4816
2002,84,men,4,5016
2002,84,men,5,5474
2002,84,men,6,5565
2002,84,men,7,5384
2002,84,men,8,5096
2002,84,men,9,5218
2002,84,men,10 least deprived,4966
2002,84,women,1 most deprived,8934
2002,84,women,2,9177
2002,84,women,3,9612
2002,84,women,4,9757
2002,84,women,5,10195
2002,84,women,6,10114
2002,84,women,7,10160
2002,84,women,8,9661
2002,84,women,9,9268
2002,84,women,10 least deprived,8569
2002,85,men,1 most deprived,3955
2002,85,men,2,4114
2002,85,men,3,4526
2002,85,men,4,4967
2002,85,men,5,5213
2002,85,men,6,5396
2002,85,men,7,5414
2002,85,men,8,5191
2002,85,men,9,5055
2002,85,men,10 least deprived,5010
2002,85,women,1 most deprived,8642
2002,85,women,2,9125
2002,85,women,3,9623
2002,85,women,4,10059
2002,85,women,5,10578
2002,85,women,6,10761
2002,85,women,7,10495
2002,85,women,8,10168
2002,85,women,9,9697
2002,85,women,10 least deprived,8741
2002,86,men,1 most deprived,3460
2002,86,men,2,3736
2002,86,men,3,3954
2002,86,men,4,4296
2002,86,men,5,4650
2002,86,men,6,4921
2002,86,men,7,4897
2002,86,men,8,4897
2002,86,men,9,4571
2002,86,men,10 least deprived,4610
2002,86,women,1 most deprived,8151
2002,86,women,2,8542
2002,86,women,3,9162
2002,86,women,4,9683
2002,86,women,5,10232
2002,86,women,6,10379
2002,86,women,7,10247
2002,86,women,8,9870
2002,86,women,9,9318
2002,86,women,10 least deprived,8486
2002,87,men,1 most deprived,3292
2002,87,men,2,3416
2002,87,men,3,3698
2002,87,men,4,3941
2002,87,men,5,4230
2002,87,men,6,4431
2002,87,men,7,4512
2002,87,men,8,4296
2002,87,men,9,4039
2002,87,men,10 least deprived,3893
2002,87,women,1 most deprived,8224
2002,87,women,2,8398
2002,87,women,3,8941
2002,87,women,4,9483
2002,87,women,5,9843
2002,87,women,6,9848
2002,87,women,7,9886
2002,87,women,8,9350
2002,87,women,9,8891
2002,87,women,10 least deprived,8052
2002,88,men,1 most deprived,2674
2002,88,men,2,2796
2002,88,men,3,3016
2002,88,men,4,3365
2002,88,men,5,3599
2002,88,men,6,3602
2002,88,men,7,3666
2002,88,men,8,3562
2002,88,men,9,3310
2002,88,men,10 least deprived,3379
2002,88,women,1 most deprived,7060
2002,88,women,2,7722
2002,88,women,3,7934
2002,88,women,4,8310
2002,88,women,5,8564
2002,88,women,6,8877
2002,88,women,7,8580
2002,88,women,8,8307
2002,88,women,9,8041
2002,88,women,10 least deprived,7084
2002,89,men,1 most deprived,2012
2002,89,men,2,2228
2002,89,men,3,2327
2002,89,men,4,2628
2002,89,men,5,2914
2002,89,men,6,2979
2002,89,men,7,2916
2002,89,men,8,2878
2002,89,men,9,2807
2002,89,men,10 least deprived,2730
2002,89,women,1 most deprived,6064
2002,89,women,2,6314
2002,89,women,3,6811
2002,89,women,4,7087
2002,89,women,5,7452
2002,89,women,6,7570
2002,89,women,7,7521
2002,89,women,8,7132
2002,89,women,9,6907
2002,89,women,10 least deprived,6188
2002,90,men,1 most deprived,1308.29240839289
2002,90,men,2,1391.90085641249
2002,90,men,3,1550.12759675068
2002,90,men,4,1693.07107239712
2002,90,men,5,1839.16110253891
2002,90,men,6,1903.89022358635
2002,90,men,7,1971.54114523662
2002,90,men,8,1879.39204930103
2002,90,men,9,1844.77994985205
2002,90,men,10 least deprived,1837.3630713987
2002,90,women,1 most deprived,4174.78955657961
2002,90,women,2,4341.49980342055
2002,90,women,3,4582.3457358578
2002,90,women,4,5016.13454234698
2002,90,women,5,5133.99127329495
2002,90,women,6,5380.15976777501
2002,90,women,7,5293.09786007474
2002,90,women,8,5028.49048994636
2002,90,women,9,4922.03924909011
2002,90,women,10 least deprived,4402.51917541137
2002,91,men,1 most deprived,1036.5307016436
2002,91,men,2,1102.77179784896
2002,91,men,3,1228.13129174298
2002,91,men,4,1341.3821981586
2002,91,men,5,1457.12604905506
2002,91,men,6,1508.40947837534
2002,91,men,7,1562.00778471355
2002,91,men,8,1489.00012491732
2002,91,men,9,1461.577735628
2002,91,men,10 least deprived,1455.70150935172
2002,91,women,1 most deprived,3596.97707556628
2002,91,women,2,3740.61376144514
2002,91,women,3,3948.12537034882
2002,91,women,4,4321.87556097088
2002,91,women,5,4423.42031039491
2002,91,women,6,4635.51781120802
2002,91,women,7,4560.50572211736
2002,91,women,8,4332.521381475
2002,91,women,9,4240.80354328553
2002,91,women,10 least deprived,3793.18773655018
2002,92,men,1 most deprived,824.505287872426
2002,92,men,2,877.196572374838
2002,92,men,3,976.913411863276
2002,92,men,4,1066.99851117385
2002,92,men,5,1159.06661581516
2002,92,men,6,1199.85986833316
2002,92,men,7,1242.49448294398
2002,92,men,8,1184.420755401
2002,92,men,9,1162.6076967629
2002,92,men,10 least deprived,1157.93346991189
2002,92,women,1 most deprived,3098.23592129604
2002,92,women,2,3221.9565707349
2002,92,women,3,3400.69552494135
2002,92,women,4,3722.62314411982
2002,92,women,5,3810.08814144263
2002,92,women,6,3992.77712778624
2002,92,women,7,3928.16588782842
2002,92,women,8,3731.79286158109
2002,92,women,9,3652.7922188379
2002,92,women,10 least deprived,3267.24086773591
2002,93,men,1 most deprived,662.793002271645
